9.38,40.31,31.29,544
9.57,37.60,31.79,563
12.64,35.34,27.87,485
14.71,34.82,24.94,444
13.99,35.19,25.86,479
11.89,36.97,27.84,451
11.62,35.18,28.59,463
13.54,34.84,27.64,468
15.35,34.92,25.84,459
15.36,33.59,25.37,516
14.49,31.87,25.39,655
13.04,34.82,28.89,608
14.10,31.62,28.10,613
16.99,30.57,25.09,621
17.91,30.76,24.06,572
16.70,29.84,23.93,591
15.19,29.96,25.44,571
14.91,30.84,27.44,541
17.26,30.20,26.01,563
19.23,30.28,24.03,506
18.88,29.58,23.52,570
17.84,27.99,21.93,621
15.49,29.67,25.82,540
16.22,25.88,25.52,496
20.02,23.53,21.15,454
21.20,24.24,20.47,420
19.84,23.42,19.82,445
17.23,25.29,22.72,546
16.97,24.44,22.87,548
19.46,24.59,22.15,566
20.85,25.42,21.48,557
20.48,23.91,19.77,580
18.62,24.72,20.34,539
16.44,24.45,23.34,463
18.18,23.57,22.14,434
21.58,25.64,20.41,434
21.73,25.17,19.84,438
20.66,23.96,17.93,423
17.67,24.84,20.96,533
16.69,24.21,22.44,617
19.30,24.53,21.96,518
22.35,25.10,19.37,442
22.08,24.28,19.35,411
21.08,22.15,16.85,427
18.55,24.87,20.48,424
17.77,22.29,21.66,477
19.89,21.08,20.89,416
22.28,21.74,18.71,386
21.63,20.97,18.83,432
20.49,19.51,16.40,517
17.57,21.89,20.55,638
17.68,20.69,20.07,591
21.80,19.67,17.38,568
23.19,20.28,16.41,490
22.53,19.14,16.28,541
21.67,18.71,16.33,574
19.85,19.49,19.92,567
20.64,18.11,18.77,561
23.24,17.37,15.49,512
23.62,17.85,14.52,591
22.01,18.01,14.46,618
19.52,19.21,17.19,638
19.85,18.97,16.96,575
23.21,18.75,14.74,499
24.35,19.05,13.60,516
23.27,17.95,13.11,505
22.29,17.92,12.86,510
20.09,18.09,16.88,477
21.24,16.88,15.16,475
23.99,17.52,13.07,423
24.52,16.32,12.27,413
23.93,14.20,10.13,399
21.52,16.93,13.19,373
20.25,14.84,15.38,413
22.53,13.84,14.45,402
24.67,14.16,13.40,388
24.42,13.30,12.34,430
22.84,13.62,11.14,530
20.44,15.18,13.69,619
20.73,15.01,13.30,576
23.80,15.15,11.78,572
25.26,14.38,10.38,489
24.53,13.60,9.39,607
23.19,15.30,9.06,645
20.75,14.02,12.68,687
22.16,12.37,11.02,672
25.10,13.47,10.31,564
25.64,13.53,9.67,571
24.45,13.14,8.54,646
22.96,14.39,8.06,690
21.19,14.60,10.37,723
22.21,13.93,9.94,613
24.55,15.22,9.25,531
24.82,14.74,8.25,476
23.40,14.23,7.20,473
21.24,15.54,8.80,467
20.38,14.93,9.96,439
22.31,15.55,9.45,445
23.74,16.53,8.71,394
23.66,14.96,7.57,398
22.59,14.00,5.42,447
19.92,17.05,8.90,428
19.60,13.94,9.19,435
22.46,12.10,7.83,462
24.48,13.14,6.62,404
23.58,13.03,6.65,412
21.50,12.89,4.75,517
18.45,13.47,8.87,570
19.15,11.13,6.66,577
22.35,12.29,5.96,533
23.26,13.20,5.80,517
22.58,11.51,4.71,541
21.51,11.38,3.53,545
19.53,12.97,6.96,593
20.43,11.92,6.27,562
23.40,12.51,5.47,536
23.74,12.92,5.02,515
22.38,12.43,3.61,529
19.83,14.10,5.71,546
19.21,13.52,6.64,536
21.30,13.60,6.22,493
22.76,14.80,5.93,414
22.33,13.73,4.91,415
20.40,14.68,4.11,412
17.87,12.76,7.14,494
18.62,11.55,6.55,520
20.80,13.39,7.48,553
21.97,13.28,6.23,508
21.49,12.15,5.11,536
20.16,12.61,2.90,523
17.00,12.88,7.28,605
17.69,11.65,5.75,562
20.76,12.72,4.76,467
21.69,12.93,4.17,407
20.53,12.42,3.05,430
18.74,14.21,3.15,444
17.30,14.01,5.26,475
18.43,13.71,4.93,432
20.01,15.52,5.87,434
20.67,14.65,4.56,384
20.00,14.07,3.27,355
18.42,15.57,4.32,351
17.35,15.66,5.97,364
18.74,15.30,5.43,338
20.35,16.51,5.83,286
20.63,16.25,5.27,259
20.10,15.53,3.58,240
18.85,16.57,3.26,236
16.90,16.81,4.69,229
16.37,16.52,4.39,212
16.10,16.59,4.92,180
15.66,16.13,5.55,172
15.05,15.72,6.81,179
14.65,16.02,8.26,170
15.64,16.08,7.09,149
16.22,15.66,6.43,133
15.85,14.96,6.08,124
14.65,14.41,7.06,182
13.75,14.40,7.78,185
11.95,15.30,10.51,167
10.66,15.90,12.74,157
11.21,15.60,12.54,135
12.84,15.51,12.52,116
13.51,16.11,13.25,103
13.24,16.72,14.27,90
12.72,17.09,15.27,90
12.51,17.03,15.83,90
12.59,16.42,16.08,99
12.39,16.24,16.92,137
11.93,17.27,18.38,168
11.65,17.98,19.48,179
12.34,17.34,19.13,223
14.38,15.95,16.78,318
13.93,18.66,18.48,326
11.66,20.25,22.34,443
12.57,15.88,22.35,375
16.86,11.68,18.24,380
19.16,12.40,14.55,438
16.65,16.26,18.21,403
13.90,14.87,20.86,344
14.38,12.46,19.91,325
17.61,12.71,17.32,288
18.55,14.52,17.03,307
16.82,16.74,18.28,302
14.88,14.98,20.00,316
15.02,12.91,19.47,317
17.17,13.20,18.66,289
18.71,14.39,17.98,278
18.75,14.03,15.98,277
17.14,15.49,16.74,278
15.38,14.88,17.94,308
14.93,14.54,19.14,293
16.65,15.04,18.39,262
18.09,15.42,18.02,250
18.98,15.36,16.68,245
19.07,16.07,15.28,265
18.08,17.35,15.57,273
16.41,17.70,17.08,312
16.02,16.89,17.28,273
17.01,16.55,17.10,244
18.09,17.30,17.20,211
18.52,17.63,17.05,205
18.73,18.33,16.80,185
18.48,19.27,16.77,183
17.96,19.41,17.21,158
17.63,19.34,17.77,159
17.65,19.83,18.01,180
17.53,20.64,18.42,163
17.42,21.32,18.51,156
17.52,21.69,18.71,149
17.40,22.15,19.41,134
17.17,22.60,20.06,122
17.18,23.04,20.37,125
17.14,23.76,20.91,136
17.04,24.06,21.16,129
17.32,24.10,21.32,132
17.34,24.57,21.85,129
17.06,25.12,22.30,116
16.96,25.71,22.46,112
16.87,26.31,22.59,139
16.38,26.98,23.29,137
16.05,27.13,23.71,128
16.30,26.97,23.89,129
16.70,27.11,24.22,129
16.93,27.49,24.52,121
16.93,27.95,24.82,108
16.85,28.41,25.06,130
16.73,28.76,25.43,129
16.62,29.10,25.76,127
16.59,29.34,26.22,130
17.05,29.02,25.93,152
17.71,28.67,25.91,162
17.63,29.74,26.44,174
17.06,29.96,27.05,264
17.14,29.75,27.22,263
18.01,30.10,26.66,278
18.23,30.51,26.71,361
17.57,31.46,27.82,388
17.36,31.62,28.32,378
18.22,30.82,28.46,364
20.72,29.87,26.46,318
21.32,30.81,26.57,314
20.30,31.51,26.41,418
18.93,31.04,27.60,518
18.46,30.80,28.81,517
19.94,31.21,28.30,501
21.72,31.80,26.41,458
21.79,31.38,25.66,484
21.30,30.69,24.07,565
19.36,30.92,26.71,505
19.31,29.36,26.20,457
20.91,30.94,26.75,421
21.48,32.01,25.82,427
21.23,30.84,24.17,547
20.52,31.44,24.34,516
18.76,31.39,26.47,692
18.99,30.56,26.72,662
21.78,30.84,25.16,574
22.95,31.56,23.55,515
21.84,31.43,22.87,498
19.67,32.70,24.02,513
18.40,31.28,24.59,663
19.50,30.49,24.27,593
21.37,31.92,23.99,547
21.65,31.95,22.72,499
20.66,31.31,21.42,439
18.98,31.89,23.22,481
18.24,30.95,23.96,412
19.25,31.22,24.26,445
20.49,32.02,23.44,406
20.90,31.97,22.35,404
20.20,32.13,21.77,418
18.94,32.11,23.12,516
18.42,31.42,23.95,504
19.08,32.07,24.67,479
19.88,32.56,24.04,427
20.56,32.06,22.57,378
20.39,32.53,21.96,390
19.01,32.88,23.23,356
18.33,32.49,23.98,350
18.85,32.64,24.17,336
19.57,32.72,24.12,304
20.35,32.72,23.77,279
20.46,33.32,22.98,290
19.64,33.85,23.24,386
18.72,33.64,24.32,357
18.83,33.19,24.53,304
19.33,33.46,24.90,281
19.57,33.88,25.04,248
19.70,34.59,24.81,233
19.72,34.91,24.83,269
19.44,34.83,25.37,267
19.42,34.67,25.80,288
19.49,35.10,26.06,255
19.29,35.74,26.20,217
18.91,36.59,26.32,198
18.56,36.93,26.44,203
18.28,36.91,26.97,184
18.20,36.84,27.40,181
18.14,37.00,28.00,160
18.21,37.10,28.29,147
18.22,37.55,28.68,139
18.00,37.85,29.00,154
18.00,38.01,29.11,157
17.82,38.39,29.58,153
17.61,38.37,29.86,157
17.62,38.42,30.01,180
17.78,38.30,29.99,171
17.66,38.69,30.43,166
17.58,38.80,30.47,182
17.38,38.86,31.02,165
17.20,38.82,31.51,154
17.38,38.92,31.50,145
17.59,39.02,31.41,152
17.64,39.12,31.45,184
17.47,39.15,31.69,188
17.43,38.90,31.98,200
17.39,39.43,32.31,181
17.40,39.78,32.20,189
17.40,40.03,32.21,186
17.50,39.96,32.22,184
17.47,39.90,32.67,198
17.39,39.97,33.14,184
17.52,40.27,33.12,185
17.52,40.48,33.16,197
17.49,40.64,33.04,196
17.55,40.58,33.05,181
17.45,40.72,33.48,168
17.26,40.92,33.76,178
17.34,40.77,33.79,194
17.52,40.82,33.87,190
17.73,40.91,33.83,211
17.64,41.27,33.99,248
17.48,41.25,34.18,244
17.34,41.12,34.51,216
17.41,40.99,34.77,202
17.60,41.07,34.82,208
17.94,41.04,34.58,222
18.11,41.50,34.46,229
17.98,41.50,34.29,238
17.66,41.77,34.78,265
17.46,41.55,34.94,242
17.58,41.35,35.27,206
18.01,41.45,35.10,252
18.34,41.75,34.75,217
18.27,41.96,34.65,222
17.93,42.03,34.94,203
17.66,41.85,35.29,193
17.43,42.12,35.84,199
17.43,42.18,35.79,216
17.59,42.30,35.83,199
17.85,42.10,35.60,271
17.94,42.12,35.83,267
17.70,42.11,36.07,239
17.63,41.98,36.27,230
17.75,41.92,36.30,237
17.94,42.05,36.26,260
18.16,42.27,35.92,235
18.04,42.77,35.97,304
17.66,42.86,36.17,347
17.66,42.15,36.23,294
18.08,42.02,36.51,348
18.05,42.43,36.77,328
18.32,42.45,36.24,275
18.45,42.85,36.08,373
18.11,43.08,36.10,334
17.79,42.71,36.36,300
17.98,42.44,36.51,277
17.98,42.55,37.03,248
18.28,42.42,36.75,219
18.64,42.82,36.53,224
18.55,43.00,36.36,209
18.41,42.97,36.34,246
18.10,43.23,36.83,259
17.91,42.87,36.96,227
18.26,42.79,36.94,218
18.67,42.85,36.65,220
18.68,43.13,36.56,227
18.44,43.33,36.52,230
18.13,43.10,36.72,200
18.03,42.93,37.15,190
18.10,42.93,37.31,182
18.43,42.86,37.26,171
18.67,43.17,37.09,186
18.63,43.41,36.94,203
18.48,43.24,36.90,239
18.24,43.31,37.41,225
18.04,43.18,37.73,210
18.39,42.89,37.67,209
18.92,42.93,37.41,185
19.03,43.14,37.27,236
18.95,43.68,36.86,219
18.71,43.63,36.82,254
18.29,43.55,37.36,301
18.10,43.25,37.67,258
18.44,43.12,37.81,229
18.92,43.17,37.52,209
19.57,43.22,36.91,204
19.56,43.44,36.69,198
19.21,43.65,36.72,282
18.75,43.76,37.18,265
18.65,43.41,37.30,241
18.98,43.47,37.41,256
19.37,43.52,37.05,222
19.51,43.57,36.81,216
19.37,43.66,36.90,231
19.03,43.66,37.25,259
18.80,43.57,37.64,236
18.99,43.48,37.66,224
19.40,43.53,37.33,198
19.73,43.49,37.07,192
19.65,43.62,37.07,204
19.26,43.85,37.33,244
18.88,43.87,37.56,312
18.82,43.45,37.80,270
19.46,43.15,37.53,243
19.76,43.37,37.48,212
19.77,43.49,37.20,194
19.59,43.85,37.19,203
19.27,43.80,37.34,192
18.95,43.84,37.91,193
19.05,43.64,37.95,177
19.60,43.52,37.66,174
19.91,43.61,37.49,180
19.79,43.74,37.41,189
19.40,43.83,37.86,189
19.20,43.60,38.05,176
19.42,43.52,38.23,204
19.98,43.83,37.41,219
19.90,44.00,36.58,356
18.91,44.13,37.17,365
17.99,43.27,37.76,406
18.42,43.07,38.36,412
20.09,43.99,37.00,361
20.86,43.46,35.43,330
20.54,42.49,34.23,358
19.60,42.15,34.12,318
17.60,42.46,36.67,333
18.03,42.11,36.35,318
20.66,42.87,33.90,289
21.36,42.22,32.64,280
20.73,40.64,30.83,268
18.75,41.63,32.75,290
16.96,41.91,35.06,413
18.14,40.52,34.10,388
21.40,40.83,30.65,355
21.72,40.32,30.06,369
20.52,38.89,27.96,562
18.03,39.64,30.68,538
17.08,38.63,31.11,508
18.45,38.65,30.90,470
20.40,39.38,29.66,399
20.83,38.53,28.48,370
20.19,37.70,26.63,390
18.55,38.29,28.05,340
17.13,37.43,29.31,394
17.69,37.41,29.50,358
19.36,38.15,28.68,336
20.25,37.86,27.63,307
20.01,37.77,26.81,304
19.48,38.07,26.19,551
18.16,37.54,28.01,530
18.14,37.08,28.21,522
18.89,37.78,28.64,445
19.82,37.72,27.60,381
20.19,37.88,26.73,348
19.81,38.07,26.11,447
18.86,38.01,27.30,446
18.27,37.76,28.23,382
18.88,37.79,28.14,377
19.75,38.10,27.83,334
20.25,38.14,26.99,293
20.23,38.28,26.67,352
19.58,38.46,27.44,443
18.99,38.41,28.12,436
19.05,38.42,28.57,376
19.67,38.32,28.34,361
20.30,38.71,27.78,307
20.09,39.19,27.62,273
19.63,39.21,27.69,263
19.14,39.13,28.45,252
19.06,38.87,28.79,228
19.24,38.94,29.13,215
19.63,39.07,28.87,222
19.75,39.70,28.54,210
19.46,39.82,28.52,193
19.02,39.71,29.13,177
18.84,39.67,29.51,158
18.66,39.82,30.06,150
18.71,39.87,30.14,143
19.00,40.16,30.06,128
19.19,40.38,29.72,125
19.04,40.40,29.90,166
18.63,40.49,30.39,168
18.41,40.45,30.63,164
18.46,40.43,30.88,181
18.58,40.46,30.98,166
18.60,40.73,31.20,154
18.72,40.82,30.87,209
18.65,40.84,31.21,222
18.55,40.62,31.40,265
18.44,40.69,31.94,219
18.48,40.76,32.01,217
18.56,41.01,32.07,236
18.56,41.38,32.03,202
18.49,41.48,32.09,181
18.48,41.48,32.22,159
18.35,41.51,32.54,149
18.28,41.44,32.73,161
18.31,41.58,32.87,174
18.30,41.70,32.90,164
18.35,41.83,32.93,142
18.31,41.92,33.01,149
18.20,41.97,33.35,171
18.10,42.11,33.47,195
18.10,42.15,33.61,174
18.26,42.09,33.59,208
18.31,42.22,33.64,175
18.18,42.31,33.77,181
17.99,42.39,34.15,179
18.03,42.29,34.22,201
18.21,42.09,34.41,201
18.29,42.05,34.63,207
18.45,42.14,34.57,224
18.46,42.33,34.80,220
18.46,42.44,34.50,213
18.31,42.56,34.93,254
18.24,42.44,34.86,250
18.05,42.39,35.44,266
18.17,42.07,35.55,256
18.83,41.96,35.13,276
18.91,42.50,35.13,322
18.81,42.99,34.64,345
18.05,43.05,35.42,331
17.85,42.03,35.90,298
19.09,41.68,35.49,284
20.19,42.26,34.82,343
19.96,42.43,34.02,326
19.48,43.27,33.10,421
18.19,42.80,34.30,423
17.96,41.59,34.49,356
18.74,42.20,34.87,330
19.82,42.20,33.49,284
19.94,42.34,33.05,370
19.65,42.44,32.32,424
18.74,41.99,33.38,423
18.43,41.55,34.10,370
19.02,41.73,34.02,343
19.92,42.14,33.14,308
19.95,42.36,32.57,405
19.83,42.47,31.58,410
18.68,42.71,33.07,379
18.16,42.04,33.67,382
18.90,41.74,33.60,358
20.23,41.85,32.74,330
20.56,42.15,32.04,338
20.01,42.55,31.73,354
19.33,42.59,32.24,303
18.86,42.12,32.76,561
18.79,41.95,33.62,578
19.71,41.64,32.81,498
20.54,42.01,32.46,481
20.46,42.21,31.26,455
19.93,42.75,30.83,460
18.86,42.30,31.75,443
18.40,41.58,32.50,392
19.09,41.73,32.61,367
20.01,42.02,32.08,328
20.47,42.15,31.12,316
20.10,42.51,30.84,370
19.32,42.61,31.45,355
18.86,41.88,31.88,327
19.02,41.94,32.46,297
19.36,42.06,32.38,295
19.93,42.33,31.83,254
19.85,42.81,31.44,258
19.58,42.78,31.47,306
19.03,42.44,32.40,268
19.22,41.92,32.77,240
19.74,42.29,33.04,202
20.03,42.39,32.90,209
20.53,42.67,32.06,200
20.39,43.08,31.79,189
19.70,43.04,31.95,196
19.16,42.99,32.46,175
19.11,42.60,32.55,153
19.33,42.39,32.68,154
19.49,42.36,32.76,163
19.77,42.35,32.57,157
19.89,42.45,32.48,160
19.74,42.33,32.69,149
19.54,42.52,32.93,128
19.29,42.86,33.08,113
19.08,43.03,33.10,109
19.11,43.18,32.98,117
19.09,43.30,33.01,167
18.82,43.51,33.21,166
18.68,43.35,33.30,156
18.49,43.27,33.79,155
18.35,43.22,34.10,156
18.35,43.42,34.21,166
18.41,43.61,34.06,149
18.42,43.64,34.17,142
18.43,43.56,34.21,156
18.42,43.45,34.43,173
18.21,43.52,34.80,160
18.15,43.58,34.87,159
18.21,43.69,34.84,162
18.19,43.90,34.91,155
18.16,44.00,34.86,132
18.10,44.08,34.98,160
17.87,44.02,35.35,191
17.76,43.79,35.53,198
17.89,43.62,35.66,190
17.99,43.71,35.78,160
18.11,43.73,35.63,134
18.09,43.79,35.78,128
17.92,43.95,35.87,140
17.75,44.09,36.01,132
17.64,44.06,36.11,115
17.64,44.05,36.27,119
17.72,44.01,36.33,121
17.87,44.01,36.30,117
17.94,44.10,36.24,113
17.86,44.13,36.22,109
17.64,44.17,36.40,131
17.43,44.07,36.57,132
17.33,44.05,36.83,139
17.44,44.12,36.78,156
17.75,44.11,36.50,160
17.87,44.34,36.36,161
17.71,44.39,36.35,198
17.34,44.23,36.76,203
17.11,43.63,37.17,209
17.33,43.68,37.48,196
17.66,43.92,37.29,193
17.98,44.37,36.72,200
18.12,44.49,35.81,220
17.60,44.41,36.23,294
16.83,44.05,37.11,338
16.77,43.86,37.67,313
17.62,43.69,37.41,286
18.80,44.10,36.38,287
18.96,43.80,34.98,263
18.91,43.58,33.49,303
17.36,43.63,34.93,411
16.54,42.70,35.52,408
17.20,43.07,36.10,406
18.98,43.18,34.33,354
19.79,42.95,33.55,332
19.57,42.59,32.12,351
19.06,43.13,31.96,422
17.60,42.51,33.50,423
17.64,41.50,33.41,401
18.80,42.66,33.45,357
19.45,42.84,32.04,306
19.33,42.45,31.31,322
18.94,42.68,31.02,303
17.96,41.85,32.20,333
18.00,40.80,32.61,309
18.88,41.28,33.12,289
19.84,41.83,31.46,284
19.67,41.81,30.77,351
18.86,41.99,29.20,378
16.92,42.00,31.43,398
16.67,40.15,31.33,354
18.31,40.32,31.88,347
20.19,40.44,29.85,329
20.38,39.95,29.08,308
19.47,39.88,27.65,395
17.86,39.99,29.30,347
17.35,38.41,29.34,340
18.48,39.23,29.87,333
19.57,39.79,28.37,288
19.61,39.09,27.34,311
18.71,39.64,26.43,335
17.30,39.63,27.71,305
16.99,38.35,27.86,281
17.74,39.17,28.52,273
18.71,39.24,27.38,267
19.27,38.90,26.45,298
18.85,39.38,26.15,317
17.93,38.99,27.10,410
17.51,38.46,28.09,371
18.06,38.64,28.48,372
19.26,39.03,27.39,353
19.38,39.09,26.77,427
19.20,38.88,25.28,439
17.78,38.74,27.03,379
17.44,37.72,27.50,384
18.36,38.31,27.92,390
19.57,38.22,26.76,392
19.81,38.18,25.39,351
19.06,38.21,24.64,366
17.44,38.20,26.66,424
17.21,37.52,26.86,371
18.33,37.86,26.91,330
19.42,38.00,26.19,365
19.76,37.80,24.38,366
18.83,38.39,24.42,373
17.51,37.30,25.59,378
17.63,36.62,26.09,351
18.74,37.68,26.65,373
20.05,37.25,24.70,392
20.34,36.46,23.44,456
20.44,35.79,22.48,576
18.04,36.87,25.97,664
18.19,36.44,25.89,706
20.92,36.02,24.13,621
22.89,35.70,22.41,556
22.42,34.66,20.85,512
20.47,35.91,20.80,506
17.67,33.13,23.33,487
18.15,31.81,21.92,494
20.33,33.79,22.23,479
22.36,32.46,19.40,466
21.84,31.84,18.79,487
19.88,32.73,18.24,600
17.13,32.77,21.89,587
18.00,30.64,20.05,655
21.20,31.19,19.19,588
22.31,31.62,18.07,525
21.31,30.30,16.83,526
19.09,31.99,17.48,626
16.28,31.47,20.69,538
17.59,30.42,19.17,604
20.97,31.97,18.10,536
22.66,30.34,15.68,478
21.25,28.98,14.21,458
17.16,31.50,18.38,526
14.86,29.24,20.99,652
17.56,27.63,18.53,581
21.35,28.67,16.54,540
21.69,27.77,15.65,525
19.54,26.80,14.06,538
15.30,27.92,18.50,539
14.44,26.00,18.23,546
17.60,27.40,17.77,540
20.50,27.49,15.38,527
20.28,25.26,13.82,483
17.47,25.62,13.63,548
13.50,24.69,17.15,576
13.68,23.39,16.13,492
17.20,24.71,14.76,523
19.66,23.85,12.50,487
19.07,21.89,11.26,459
16.94,22.61,11.75,437
13.66,21.56,15.55,596
14.85,19.89,13.35,685
18.39,21.74,12.92,620
19.82,21.30,12.35,601
19.10,20.09,10.81,585
16.68,20.95,9.81,835
13.02,19.60,13.81,895
13.84,17.82,11.51,991
17.40,19.30,11.39,812
19.82,18.75,9.53,699
19.03,17.73,8.45,620
15.98,18.74,7.66,757
11.84,17.73,11.77,912
12.21,16.62,10.41,1018
15.51,17.76,9.96,945
19.33,15.68,6.25,821
19.18,14.54,4.52,790
15.75,16.71,5.78,844
11.28,16.68,10.15,882
10.99,14.99,8.72,759
14.26,16.00,7.40,627
18.62,14.51,4.12,569
18.57,13.29,2.79,506
15.53,15.02,4.12,495
11.76,13.39,7.16,506
11.12,12.69,6.60,525
13.09,14.24,7.38,464
16.08,13.21,5.93,437
17.29,12.44,4.41,418
15.96,13.46,4.28,423
13.06,14.93,5.06,553
10.94,14.85,7.20,548
11.96,14.74,6.69,457
14.25,15.43,7.17,450
16.76,14.23,5.38,379
16.81,14.27,5.22,316
15.90,14.48,4.00,301
13.66,16.36,6.02,279
12.12,17.64,7.04,264
11.99,17.52,7.12,236
12.92,16.05,6.90,206
14.24,15.11,6.95,181
14.99,14.95,7.58,172
15.43,14.42,7.66,155
15.54,14.08,8.28,136
14.85,15.01,9.41,121
14.19,15.71,10.01,104
13.71,16.48,10.67,95
13.49,16.74,11.10,86
13.51,16.69,11.52,76
13.54,16.38,11.96,70
13.55,15.47,12.31,69
13.10,14.79,13.41,63
12.25,14.99,14.96,61
11.30,15.45,16.10,63
10.44,15.80,17.19,65
9.74,15.86,18.02,60
9.33,15.51,18.55,63
8.94,14.92,19.07,65
8.04,13.99,20.08,64
6.83,13.61,21.77,64
6.05,13.60,22.41,63
5.77,13.38,22.45,62
5.44,12.88,22.53,57
4.88,12.68,22.98,57
4.13,12.79,23.20,56
2.96,12.81,23.38,55
1.40,12.66,24.02,51
-0.40,12.42,24.81,53
-2.28,11.81,25.49,57
-3.75,11.02,25.94,52
-5.31,10.07,26.52,52
-7.36,9.02,27.62,54
-9.49,8.31,29.23,51
-11.38,7.84,30.76,48
-12.77,7.49,32.01,47
-13.67,7.53,33.30,48
-14.30,8.29,34.54,48
-15.25,8.82,35.79,46
-16.22,8.55,36.65,48
-16.90,7.66,37.20,47
-17.07,6.47,37.55,43
-17.39,5.41,38.80,44
-17.91,4.62,39.98,42
-18.30,4.17,40.94,40
-19.17,3.57,42.43,46
-20.26,2.76,43.61,47
-20.94,2.01,44.24,41
-21.23,1.54,44.82,33
-21.51,1.28,45.79,35
-21.71,1.42,46.98,36
-21.85,1.60,48.19,33
-22.09,1.38,49.38,25
-21.98,1.13,48.50,27
-22.76,1.16,49.20,22
-25.63,3.75,53.07,15
-29.70,7.37,55.88,4
-31.99,10.73,55.92,1
-34.34,14.43,59.25,0
-36.50,17.83,61.45,0
-37.06,20.85,60.59,0
-37.27,23.78,60.54,0
-37.89,26.71,61.23,0
-38.32,29.57,61.32,0
-38.41,32.55,61.00,0
-38.69,35.84,61.44,0
-38.92,38.27,61.87,0
-38.78,40.11,61.48,0
-37.44,38.76,57.78,0
-37.54,36.50,58.11,0
-39.49,35.06,58.96,0
-40.23,34.83,58.20,0
-40.41,34.53,58.82,0
-40.57,34.06,58.44,0
-40.45,33.60,57.72,0
-40.45,33.64,57.45,0
-40.58,33.99,57.64,0
-40.62,34.45,57.54,0
-40.43,35.02,56.97,0
-40.16,35.87,56.42,0
-39.97,37.13,56.13,0
-39.21,34.92,54.79,0
-39.00,33.17,54.08,0
-39.68,31.85,54.94,0
-39.55,31.23,53.72,0
-39.47,30.77,54.09,0
-39.58,30.58,54.29,0
-39.36,30.87,53.73,0
-38.85,31.37,53.01,0
-38.25,32.11,51.83,0
-37.83,32.20,51.17,0
-37.77,32.13,50.85,0
-37.81,32.18,50.75,0
-37.81,32.03,50.90,0
-38.18,32.27,50.91,0
-38.07,32.84,50.60,0
-38.20,33.59,50.37,0
-38.08,34.06,49.92,0
-37.71,34.13,49.38,0
-37.30,34.30,48.69,0
-36.87,34.58,48.28,0
-36.47,34.99,47.80,0
-36.15,35.33,47.41,0
-35.87,35.57,47.30,0
-35.59,36.04,46.85,0
-35.25,36.53,46.37,0
-34.87,36.96,46.07,0
-34.54,37.40,45.63,0
-34.21,37.85,45.22,0
-33.98,38.28,44.79,0
-33.83,38.73,44.41,0
-33.69,39.14,44.21,0
-33.45,39.50,43.80,0
-33.23,39.86,43.40,0
-33.07,40.16,43.08,0
-32.93,40.45,42.76,0
-32.75,40.80,42.29,0
-32.59,41.03,41.93,0
-32.49,41.17,41.68,0
-32.40,41.30,41.54,0
-32.39,41.53,41.36,0
-32.49,41.75,41.48,0
-32.49,41.99,41.16,0
-32.48,42.23,40.89,0
-32.52,42.39,40.68,0
-32.49,42.65,40.40,0
-32.38,42.77,40.01,0
-32.48,42.91,39.91,0
-32.70,43.17,39.91,0
-32.76,43.41,39.76,0
-32.84,43.65,39.53,0
-32.87,43.83,39.30,0
-32.79,43.92,38.86,0
-32.55,43.96,38.52,0
-32.38,44.08,38.25,0
-32.26,44.19,38.03,0
-32.18,44.32,37.84,0
-32.20,44.50,37.73,0
-32.23,44.65,37.50,0
-32.14,44.86,37.31,0
-32.03,44.90,36.91,0
-32.26,44.81,37.02,0
-32.55,44.59,36.48,0
-32.98,44.71,36.36,0
-32.90,44.42,35.01,0
-33.02,43.31,34.67,0
-33.51,42.95,34.81,2
-34.30,43.22,36.25,0
-34.51,43.77,35.88,0
-35.41,45.33,36.05,0
-35.70,48.70,36.62,1
-37.11,50.26,39.22,4
-34.46,46.98,35.88,2
-31.19,44.56,33.23,2
-29.10,43.64,36.65,11
-29.47,45.94,39.39,14
-29.50,42.16,42.29,32
-27.32,38.49,37.68,56
-24.70,34.95,33.12,51
-19.60,34.61,31.09,55
-15.21,33.81,33.96,65
-12.74,32.60,36.67,106
-8.61,34.88,36.22,116
-4.78,36.19,36.70,131
-1.59,35.74,35.85,191
1.05,35.42,36.38,212
3.67,34.39,35.98,263
4.64,34.45,37.75,320
4.05,36.65,41.54,351
4.81,34.13,42.81,381
8.76,31.69,38.06,375
12.62,29.38,33.55,365
12.23,30.67,36.24,363
8.81,34.06,39.21,402
7.42,32.39,40.46,391
8.76,30.71,38.34,367
12.55,28.88,34.79,337
14.15,28.93,33.97,345
12.79,30.60,35.52,401
11.16,28.96,36.82,363
10.91,28.48,36.16,337
11.27,28.47,36.47,322
12.93,28.54,35.60,294
15.24,27.18,31.86,296
15.19,27.72,32.34,318
12.75,28.97,33.57,291
11.16,29.64,34.45,266
11.98,30.76,33.81,258
13.57,30.15,32.07,251
15.22,29.68,31.85,231
16.21,29.36,30.43,228
16.76,28.96,29.98,220
16.14,31.11,30.09,211
15.68,32.32,29.65,186
15.33,33.08,29.37,175
15.28,34.09,29.19,161
15.46,34.16,28.53,145
15.72,34.10,28.23,137
15.96,33.85,27.79,126
16.01,33.52,27.39,128
15.66,33.50,27.19,122
14.42,33.86,27.39,111
13.00,34.49,27.42,98
